MonthlyIncomeID,StudentID,MonthlyIncome,Month,Year
3179,2217,678,November,2022
3180,3466,1715,July,2022
3181,250,1853,February,2022
3182,4944,1855,August,2023
3183,2421,1370,November,2022
3184,661,1432,April,2020
3185,4873,1011,March,2022
3186,5328,1898,April,2023
3187,1747,1099,April,2020
3188,4874,1270,March,2023
3189,3203,626,December,2022
3190,1806,1725,July,2023
3191,896,1741,May,2022
3192,951,1372,January,2021
3193,2947,1372,February,2021
3194,3640,1745,August,2020
3195,378,1057,May,2021
3196,1369,589,January,2022
3197,477,1822,July,2020
3198,2474,1965,October,2021
3199,1463,984,November,2021
3200,29,1313,November,2022
3201,3929,878,June,2022
3202,1294,831,April,2020
3203,2926,1894,December,2021
3204,1136,830,June,2020
3205,4340,1151,August,2021
3206,3062,643,November,2022
3207,343,1733,September,2022
3208,2775,1184,November,2020
3209,3878,1970,December,2022
3210,4246,1813,September,2020
3211,533,1405,June,2022
3212,3139,956,October,2021
3213,1646,1800,March,2020
3214,3120,1123,February,2020
3215,771,1649,January,2020
3216,1788,560,August,2021
3217,3719,577,August,2022
3218,4422,1951,June,2020
3219,2603,1098,February,2022
3220,5190,622,August,2021
3221,1981,1507,August,2020
3222,1354,531,April,2020
3223,2356,1882,April,2021
3224,5028,1148,March,2022
3225,691,1435,April,2021
3226,3461,770,May,2023
3227,3064,1841,November,2020
3228,1733,955,October,2023
3229,4654,1617,January,2023
3230,303,886,January,2022
3231,821,714,September,2022
3232,2233,1422,May,2022
3233,4684,1724,September,2022
3234,4757,1288,February,2021
3235,3465,1972,March,2023
3236,3450,1263,May,2021
3237,2785,1194,December,2022
3238,2467,1278,September,2021
3239,1638,1178,August,2020
3240,52,594,March,2021
3241,2900,1448,November,2021
3242,5184,1176,August,2020
3243,2978,1636,April,2022
3244,2674,779,August,2021
3245,976,1073,July,2023
3246,5362,1969,March,2023
3247,997,658,October,2023
3248,4920,1958,October,2023
3249,3161,1717,January,2022
3250,4133,527,November,2021
3251,4152,908,March,2023
3252,1006,1570,April,2023
3253,135,1304,July,2021
3254,556,1703,September,2022
3255,5016,1817,March,2022
3256,1711,1085,July,2020
3257,3036,1079,January,2022
3258,1332,1725,May,2020
3259,5060,1026,June,2022
3260,2476,1427,April,2021
3261,2014,879,May,2023
3262,621,1251,October,2022
3263,5239,569,February,2021
3264,321,590,January,2021
3265,5045,1184,May,2022
3266,4544,1089,March,2021
3267,3256,1736,April,2020
3268,3386,1998,March,2022
3269,1197,1812,January,2020
3270,242,1189,June,2020
3271,4083,1641,October,2022
3272,994,1323,September,2022
3273,1488,1950,September,2023
3274,315,1123,March,2023
3275,2695,1622,January,2023
3276,4097,1987,November,2021
3277,4182,1736,May,2021
3278,3441,1747,December,2021
3279,5115,759,May,2020
3280,2823,1285,December,2023
3281,4159,1676,November,2023
3282,3257,1901,September,2023
3283,2637,954,May,2021
3284,3082,1112,April,2021
3285,4039,808,March,2022
3286,4603,609,April,2020
3287,1651,1481,March,2023
3288,2528,1943,August,2023
3289,1730,773,December,2021
3290,1503,641,March,2020
3291,4917,1285,July,2021
3292,1764,1004,February,2022
3293,1301,600,May,2020
3294,3651,1835,December,2022
3295,1721,962,November,2022
3296,2893,734,October,2021
3297,4117,1082,August,2020
3298,1136,1978,February,2022
3299,5345,1134,November,2020
3300,1602,1399,March,2022
3301,3683,1762,December,2020
3302,4808,1953,June,2021
3303,4504,1456,January,2023
3304,5481,1554,March,2021
3305,1879,1813,December,2023
3306,654,1325,March,2022
3307,3113,1331,November,2023
3308,2243,1355,November,2022
3309,4912,1578,May,2022
3310,2662,1347,September,2023
3311,4931,1807,April,2021
3312,1312,1193,November,2021
3313,676,1809,April,2022
3314,2716,1298,August,2020
3315,5338,1776,January,2020
3316,1291,1611,January,2022
3317,5479,1442,September,2020
3318,2603,868,October,2023
3319,2521,659,May,2020
3320,1311,1177,January,2020
3321,4218,1364,January,2022
3322,1339,1486,November,2022
3323,1070,1289,April,2021
3324,4971,1231,January,2021
3325,2043,1986,September,2021
3326,1412,757,September,2023
3327,1927,1751,February,2020
3328,300,1091,October,2023
3329,3930,557,October,2021
3330,1489,1875,December,2021
3331,2281,1418,November,2023
3332,236,1361,October,2023
3333,4156,935,October,2021
3334,3649,879,March,2021
3335,1368,554,October,2020
3336,4212,1684,September,2020
3337,4144,1449,November,2021
3338,2075,1884,January,2023
3339,2611,1843,August,2023
3340,5427,777,January,2023
3341,3116,1832,March,2023
3342,4505,1654,March,2022
3343,4779,1465,May,2022
3344,5319,531,November,2020
3345,2645,1246,July,2020
3346,2096,1969,September,2022
3347,5490,1774,August,2023
3348,5242,1402,November,2020
3349,390,1524,April,2023
3350,1263,1787,May,2021
3351,3381,1480,December,2021
3352,328,1904,January,2021
3353,55,1290,April,2023
3354,2672,1789,December,2022
3355,3575,1761,August,2020
3356,4623,1503,September,2021
3357,2770,1290,September,2023
3358,1437,1961,February,2023
3359,2886,1133,November,2023
3360,2551,1138,November,2023
3361,862,1816,December,2023
3362,1582,1996,January,2020
3363,3246,1326,March,2020
3364,1641,845,July,2023
3365,1113,1212,February,2023
3366,761,1364,July,2022
3367,5232,996,August,2021
3368,5199,703,February,2020
3369,1883,1474,June,2021
3370,4575,1968,November,2021
3371,4743,1243,August,2021
3372,5437,1380,July,2021
3373,438,922,July,2023
3374,2686,865,June,2022
3375,4739,580,December,2023
3376,1574,1204,February,2020
3377,1768,694,December,2021
3378,1410,548,November,2022
3379,2939,1414,April,2022
3380,386,1732,September,2021
3381,3889,1433,May,2023
3382,3755,590,September,2021
3383,892,1146,December,2021
3384,495,1703,June,2021
3385,879,1087,July,2023
3386,1146,1255,March,2021
3387,4619,1397,May,2021
3388,2511,525,February,2022
3389,2293,840,December,2022
3390,1558,858,August,2023
3391,4022,1081,May,2022
3392,5084,1242,July,2022
3393,2904,1447,May,2020
3394,2751,1862,September,2021
3395,117,920,May,2022
3396,1599,1345,February,2020
3397,5478,655,December,2023
3398,4360,1159,July,2020
3399,780,949,January,2020
3400,4600,1819,April,2020
3401,880,1770,July,2022
3402,1412,1042,February,2022
3403,1364,1743,August,2020
3404,3049,538,January,2022
3405,52,1258,May,2022
3406,5448,1254,March,2023
3407,2920,574,April,2023
3408,2441,1829,March,2022
3409,3790,969,February,2023
3410,3039,1433,October,2023
3411,3934,1656,November,2021
3412,2843,1693,March,2020
3413,5247,1809,February,2021
3414,5076,689,October,2022
3415,4031,832,February,2021
3416,3863,519,March,2023
3417,4656,1149,May,2021
3418,299,1985,November,2021
3419,4635,1576,March,2022
3420,1050,970,June,2023
3421,1733,794,July,2023
3422,4519,1304,August,2020
3423,1811,1551,July,2021
3424,4467,1314,August,2023
3425,5088,1229,December,2023
3426,3245,1597,April,2023
3427,2799,1300,February,2022
3428,700,1848,September,2020
3429,4611,638,May,2021
3430,4122,1138,December,2021
3431,3490,1980,September,2021
3432,3586,793,February,2023
3433,2957,1506,November,2023
3434,2174,1983,January,2020
3435,4428,1939,May,2020
3436,258,1493,July,2021
3437,1348,1476,February,2023
3438,5152,1131,March,2022
3439,4736,1446,September,2020
3440,5314,1431,January,2021
3441,4160,1856,January,2022
3442,4609,1976,April,2023
3443,141,1371,August,2020
3444,341,1774,August,2020
3445,5403,1237,December,2022
3446,2395,1909,January,2023
3447,2370,1780,April,2020
3448,3768,762,June,2020
3449,4281,1310,January,2021
3450,4215,1564,January,2022
3451,2359,1169,November,2022
3452,694,1625,April,2020
3453,5090,1397,April,2020
3454,3998,1928,December,2020
3455,2623,1911,August,2022
3456,2034,1722,September,2022
3457,3413,1435,December,2022
3458,1535,1386,February,2021
3459,426,1665,June,2023
3460,3931,1289,February,2022
3461,815,924,May,2021
3462,4041,570,February,2023
3463,3133,637,January,2022
3464,3281,1865,December,2022
3465,4831,1136,April,2021
3466,5386,1358,September,2021
3467,5214,783,May,2022
3468,1030,919,December,2020
3469,3030,1156,March,2022
3470,5261,921,August,2022
3471,2641,880,July,2022
3472,3257,1852,March,2022
3473,2800,1623,February,2021
3474,285,1093,March,2023
3475,330,1904,March,2020
3476,2597,1641,March,2022
3477,2725,1082,July,2022
3478,2863,1532,February,2023
3479,4908,1496,October,2023
3480,3794,844,May,2021
3481,3829,1318,July,2022
3482,660,1648,April,2022
3483,5020,593,November,2021
3484,4367,1891,January,2021
3485,3473,700,July,2020
3486,3422,1251,July,2022
3487,333,777,April,2023
3488,577,796,November,2023
3489,4076,1941,February,2021
3490,552,1114,July,2023
3491,3668,560,September,2020
3492,4489,1381,January,2022
3493,3782,946,June,2023
3494,1032,1655,October,2020
3495,3300,753,January,2020
3496,2193,664,September,2021
3497,3692,1741,July,2021
3498,5307,1161,October,2023
3499,4823,1203,October,2021
3500,3685,626,August,2022
3501,4402,1527,December,2023
3502,2726,1571,August,2020
3503,4154,1222,May,2020
3504,1018,1867,January,2022
3505,555,1955,July,2020
3506,1864,1364,July,2022
3507,2694,686,December,2020
3508,2086,1747,February,2022
3509,3199,1950,August,2021
3510,5156,1220,April,2020
3511,571,1880,July,2020
3512,4879,952,February,2023
3513,3014,1018,November,2023
3514,406,677,March,2022
3515,1134,1225,October,2021
3516,923,1636,December,2022
3517,2523,631,November,2021
3518,2059,980,October,2023
3519,872,1458,October,2020
3520,4104,965,November,2023
3521,5051,1545,November,2021
3522,3891,865,November,2021
3523,854,634,February,2020
3524,939,1309,June,2021
3525,1389,1480,April,2021
3526,2554,633,March,2020
3527,1856,1062,January,2020
3528,2800,1553,November,2022
3529,1905,1765,January,2021
3530,4688,1591,May,2023
3531,5182,1510,October,2021
3532,4170,1488,October,2021
3533,3509,1503,March,2022
3534,552,647,April,2023
3535,791,886,September,2023
3536,2253,1542,October,2022
3537,421,1727,April,2023
3538,4827,1567,June,2021
3539,3060,562,July,2021
3540,985,1662,June,2022
3541,4233,1187,August,2023
3542,1538,1412,August,2023
3543,1712,976,August,2020
3544,4504,1745,February,2021
3545,5101,965,October,2022
3546,4422,1406,October,2023
3547,2220,949,October,2020
3548,1346,1179,August,2023
3549,3497,1232,November,2023
3550,4527,1649,July,2021
3551,4029,1148,March,2021
3552,4019,1492,June,2023
3553,1101,757,March,2022
3554,1779,1458,April,2023
3555,708,867,February,2022
3556,631,1311,December,2023
3557,3029,1567,August,2020
3558,2409,785,April,2023
3559,4623,1146,June,2021
3560,5134,1543,October,2022
3561,227,1290,February,2021
3562,1658,1180,January,2021
3563,4425,1866,January,2023
3564,3169,703,August,2021
3565,2930,1513,July,2023
3566,722,1794,December,2021
3567,4002,536,August,2022
3568,3444,829,December,2021
3569,5115,843,July,2022
3570,1874,1310,June,2021
3571,5331,1223,September,2023
3572,21,1612,July,2023
3573,5097,1652,February,2021
3574,5126,1611,January,2020
3575,3674,746,February,2023
3576,1887,1723,May,2020
3577,995,545,March,2021
3578,1455,738,December,2020
3579,800,841,November,2021
3580,3664,638,January,2022
3581,3770,1529,February,2021
3582,4421,604,November,2021
3583,3766,1673,February,2022
3584,3034,941,December,2021
3585,2971,1012,February,2023
3586,5365,880,December,2021
3587,5327,1579,March,2023
3588,69,557,March,2020
3589,1887,1566,November,2021
3590,408,1597,May,2020
3591,1647,1967,February,2020
3592,623,840,October,2020
3593,2593,1436,October,2022
3594,2549,501,November,2021
3595,987,1576,September,2021
3596,1608,856,January,2021
3597,717,1648,March,2021
3598,1073,1093,May,2021
3599,2532,1567,August,2020
3600,5480,1694,October,2021
3601,1510,1280,March,2020
3602,2274,1750,December,2021
3603,1545,1619,March,2021
3604,3270,1779,May,2020
3605,798,925,March,2021
3606,852,1332,December,2020
3607,337,787,July,2023
3608,4108,1611,January,2022
3609,5270,1875,October,2023
3610,2667,566,March,2023
3611,3721,1826,June,2022
3612,3656,516,October,2021
3613,330,1470,August,2021
3614,5234,1806,September,2020
3615,5257,1204,February,2022
3616,3366,1435,January,2023
3617,4589,1102,October,2023
3618,3922,959,February,2023
3619,2049,1157,April,2020
3620,4336,1645,July,2022
3621,1146,1398,July,2023
3622,4338,754,September,2020
3623,2044,784,April,2021
3624,4760,1140,June,2023
3625,4849,1191,February,2023
3626,1723,1337,July,2020
3627,4256,1959,April,2022
3628,3327,1778,February,2023
3629,4935,672,January,2022
3630,5301,787,July,2022
3631,2764,1700,July,2020
3632,3282,1421,April,2020
3633,2632,550,August,2021
3634,5464,1035,July,2021
3635,791,1274,June,2022
3636,665,1950,June,2020
3637,5431,1315,August,2020
3638,5352,768,February,2022
3639,499,1579,March,2020
3640,2228,1758,July,2022
3641,2022,1192,August,2022
3642,952,1566,September,2021
3643,1592,984,January,2022
3644,1249,1568,September,2020
3645,3395,1428,February,2020
3646,1821,991,June,2023
3647,1005,1415,June,2021
3648,3148,1672,December,2020
3649,510,1330,February,2021
3650,715,500,May,2023
3651,56,863,February,2020
3652,1876,1707,April,2022
3653,1017,1287,March,2020
3654,3213,1110,November,2020
3655,472,1808,June,2020
3656,3370,1297,November,2022
3657,2610,987,February,2020
3658,5208,1601,May,2022
3659,5315,1185,January,2022
3660,5491,1006,April,2022
3661,4310,654,April,2021
3662,387,1865,February,2020
3663,3612,1588,May,2022
3664,2551,1604,July,2023
3665,2564,1677,April,2023
3666,4294,1042,April,2020
3667,3651,1742,August,2023
3668,847,695,June,2022
3669,3489,1913,December,2022
3670,2829,1366,September,2023
3671,945,1058,February,2022
3672,4157,956,December,2020
3673,4027,574,December,2021
3674,4617,866,January,2023
3675,895,1380,August,2020
3676,4084,1629,September,2020
3677,206,870,October,2023
3678,3184,1138,February,2021
3679,2937,1473,March,2020
3680,2537,816,June,2022
3681,4573,838,September,2023
3682,3661,688,April,2021
3683,2159,1330,December,2022
3684,4594,768,March,2021
3685,3768,1687,February,2020
3686,34,508,February,2020
3687,50,1638,June,2021
3688,2914,913,June,2021
3689,3933,682,February,2023
3690,5123,888,February,2021
3691,2975,1745,November,2023
3692,4016,1444,September,2022
3693,133,555,July,2021
3694,2959,682,September,2020
3695,1861,1238,July,2023
3696,230,1371,November,2020
3697,1491,1140,August,2023
3698,2132,1628,April,2020
3699,4479,1344,April,2022
3700,4327,1521,March,2021
3701,1618,812,September,2020
3702,1335,1553,October,2023
3703,1154,1090,October,2020
3704,1127,1674,May,2020
3705,3007,584,July,2020
3706,1846,1141,August,2021
3707,4257,1955,December,2021
3708,4902,791,March,2020
3709,1354,1901,January,2023
3710,5126,1294,June,2023
3711,2077,553,November,2020
3712,2852,1309,January,2021
3713,293,999,April,2023
3714,3518,1343,May,2020
3715,713,1792,August,2022
3716,1208,1115,February,2020
3717,3379,611,October,2020
3718,2882,1080,March,2020
3719,776,1339,December,2021
3720,2058,1758,November,2020
3721,753,1343,June,2020
3722,593,671,August,2020
3723,1388,700,July,2023
3724,1292,1038,August,2021
3725,3346,692,March,2021
3726,1290,1147,June,2023
3727,2578,1770,October,2021
3728,3836,1656,December,2021
3729,2277,1624,March,2023
3730,4012,1059,November,2023
3731,284,681,September,2020
3732,850,514,December,2023
3733,1858,547,April,2023
3734,4823,1989,April,2022
3735,917,1993,March,2022
3736,4266,1436,October,2022
3737,402,1807,April,2023
3738,3052,1903,January,2020
3739,1696,1705,May,2022
3740,753,882,April,2020
3741,1057,1239,March,2022
3742,2464,846,January,2021
3743,4236,1802,May,2021
3744,4640,844,June,2023
3745,1783,1293,April,2022
3746,3472,1935,October,2022
3747,953,1220,March,2023
3748,340,1849,March,2020
3749,3732,1861,June,2022
3750,794,1643,November,2021
3751,172,1681,May,2022
3752,4955,902,February,2023
3753,4434,996,May,2021
3754,129,569,July,2022
3755,1408,647,April,2022
3756,4042,666,November,2022
3757,172,1631,March,2020
3758,2277,1391,April,2023
3759,1260,1578,January,2020
3760,5068,1979,April,2022
3761,686,1510,May,2020
3762,4886,1914,July,2022
3763,141,894,March,2020
3764,5251,1442,August,2023
3765,1016,1892,December,2022
3766,5379,1214,December,2022
3767,4298,1353,May,2020
3768,2157,777,March,2023
3769,1069,1425,November,2022
3770,5333,1558,January,2020
3771,1984,656,May,2022
3772,3133,1217,March,2023
3773,1711,1691,August,2022
3774,3286,1585,November,2022
3775,3747,504,June,2022
3776,1113,822,April,2022
3777,1703,1085,January,2023
3778,5169,1056,November,2022
3779,4325,1094,June,2020
3780,4519,1400,May,2021
3781,149,1904,February,2022
3782,5353,981,September,2021
3783,4372,728,September,2021
3784,3087,622,June,2021
3785,5314,1184,August,2020
3786,3071,1240,September,2023
3787,411,1893,March,2023
3788,4874,1881,October,2023
3789,2797,1114,November,2021
3790,5097,1795,April,2022
3791,2920,1203,June,2023
3792,4813,1458,February,2021
3793,1209,668,October,2022
3794,797,1540,August,2023
3795,5037,1230,December,2022
3796,858,674,February,2020
3797,4897,1056,December,2021
3798,1217,1119,December,2020
3799,2408,931,January,2022
3800,1719,980,March,2021
3801,3122,777,February,2022
3802,3837,662,January,2022
3803,4046,1341,July,2022
3804,1383,1777,August,2023
3805,4051,1632,August,2020
3806,933,540,January,2023
3807,3473,1297,August,2020
3808,4025,1872,June,2021
3809,5246,1227,February,2021
3810,1073,1206,October,2023
3811,1129,894,April,2023
3812,1506,1037,May,2020
3813,2755,1097,January,2020
3814,1887,1820,February,2023
3815,211,966,January,2020
3816,2920,1668,January,2022
3817,4322,639,May,2023
3818,3616,1185,May,2022
3819,4020,1290,January,2023
3820,1541,1455,June,2021
3821,67,567,March,2023
3822,795,1503,November,2021
3823,3956,594,June,2021
3824,1536,604,March,2022
3825,1606,1270,December,2021
3826,3899,1786,July,2022
3827,3940,1970,February,2022
3828,4867,590,January,2020
3829,2709,1269,August,2021
3830,4878,881,August,2020
3831,425,1118,March,2022
3832,3787,817,September,2022
3833,3960,867,April,2021
3834,1254,930,April,2022
3835,2772,1337,April,2023
3836,1335,1343,November,2021
3837,2752,1811,December,2020
3838,5155,1076,November,2022
3839,2701,1792,September,2021
3840,4315,928,October,2021
3841,3876,872,April,2020
3842,4472,1666,March,2020
3843,4344,1553,May,2023
3844,334,1361,February,2022
3845,4387,1322,March,2021
3846,749,1809,January,2020
3847,4219,710,October,2021
3848,5425,1039,February,2020
3849,2658,1725,January,2020
3850,5305,1055,September,2021
3851,667,588,April,2022
3852,4893,1884,July,2021
3853,3485,913,April,2020
3854,3793,768,July,2022
3855,330,1685,May,2021
3856,3945,958,July,2023
3857,4421,563,April,2020
3858,1286,1445,May,2020
3859,4550,634,October,2021
3860,4884,1978,September,2020
3861,1381,1554,July,2023
3862,5315,1118,February,2021
3863,1251,1368,September,2021
3864,1268,1553,August,2020
3865,374,1968,October,2022
3866,4257,1297,December,2020
3867,2516,518,June,2022
3868,4390,1160,July,2023
3869,1457,1100,September,2021
3870,3832,691,July,2022
3871,1785,1234,February,2023
3872,4851,1548,May,2023
3873,4086,1776,October,2020
3874,1096,1143,September,2020
3875,1153,1145,December,2021
3876,4547,897,January,2023
3877,3070,1759,December,2022
3878,5380,825,February,2023
3879,2079,1925,March,2020
3880,2355,1356,January,2021
3881,4267,1956,September,2022
3882,2027,1901,September,2023
3883,2086,1656,July,2022
3884,1319,645,February,2021
3885,976,1010,October,2021
3886,4339,1045,November,2022
3887,2106,856,January,2021
3888,4525,1240,August,2020
3889,177,1305,September,2022
3890,909,1043,October,2022
3891,4240,712,January,2022
3892,2188,1064,February,2022
3893,2454,1991,April,2020
3894,5198,1168,January,2023
3895,1554,1998,July,2023
3896,1190,878,May,2022
3897,1958,1219,May,2022
3898,3957,1244,December,2022
3899,378,501,September,2022
3900,910,1042,June,2020
3901,2353,879,December,2023
3902,1201,1477,April,2021
3903,1446,1832,July,2023
3904,4072,691,March,2023
3905,419,1689,July,2020
3906,2443,1178,February,2023
3907,3619,542,July,2021
3908,862,1880,April,2021
3909,4834,1500,September,2022
3910,3119,1989,May,2022
3911,5150,1900,March,2022
3912,2487,1796,October,2023
3913,4831,1070,July,2021
3914,39,1314,February,2020
3915,2753,706,April,2021
3916,2398,1983,May,2022
3917,3649,1656,August,2020
3918,1232,517,August,2021
3919,1473,1543,November,2021
3920,4583,1021,May,2021
3921,5127,764,August,2020
3922,673,990,May,2022
3923,3631,520,June,2023
3924,367,1115,November,2023
3925,3235,995,July,2020
3926,4598,622,February,2021
3927,4993,1508,February,2021
3928,2737,1482,August,2020
3929,3989,1658,September,2023
3930,974,615,May,2023
3931,436,1299,February,2020
3932,4582,1613,May,2020
3933,13,1754,May,2022
3934,1563,1543,March,2020
3935,2719,1968,March,2020
3936,670,1793,February,2020
3937,4730,1260,January,2021
3938,4656,1828,April,2020
3939,5336,695,June,2022
3940,3792,1279,February,2022
3941,2350,1646,June,2020
3942,2824,547,January,2020
3943,758,1603,June,2023
3944,4665,1084,April,2022
3945,5013,1318,January,2020
3946,1260,1733,December,2023
3947,5369,1680,July,2022
3948,3552,1994,October,2020
3949,376,1429,December,2022
3950,4411,1136,May,2021
3951,4865,1209,June,2023
3952,2469,566,May,2022
3953,2312,1355,August,2020
3954,1662,1459,June,2023
3955,2332,1428,January,2023
3956,3292,968,September,2021
3957,5039,1291,February,2023
3958,3875,770,November,2020
3959,3312,571,February,2020
3960,2419,1209,March,2021
3961,2561,1512,November,2022
3962,1630,1703,April,2021
3963,5114,1179,October,2020
3964,2040,1917,May,2020
3965,2845,534,September,2021
3966,144,1971,November,2021
3967,5315,1754,April,2021
3968,4871,1679,March,2023
3969,4721,1965,May,2021
3970,2670,1689,December,2020
3971,2714,803,November,2021
3972,1489,1714,July,2021
3973,4172,1824,September,2023
3974,490,1543,July,2022
3975,4933,1637,October,2021
3976,3835,1250,February,2020
3977,4469,1444,March,2022
3978,775,803,September,2023
3979,1207,1820,January,2022
3980,4408,1046,October,2023
3981,1651,938,October,2023
3982,481,1569,January,2021
3983,1382,1024,February,2023
3984,2885,1782,December,2022
3985,205,658,June,2020
3986,4799,1467,August,2021
3987,1570,1026,March,2023
3988,5322,575,May,2022
3989,1061,1900,June,2022
3990,2561,1869,July,2022
3991,529,529,January,2022
3992,4716,1028,November,2021
3993,5448,761,May,2023
3994,3891,1214,November,2022
3995,2354,1138,May,2021
3996,4307,1457,August,2021
3997,3461,1809,April,2021
3998,4250,1144,February,2020
3999,1121,1877,October,2023
4000,342,1250,August,2022
4001,3509,770,July,2023
4002,1311,1102,July,2022
4003,4171,720,June,2022
4004,4424,1892,July,2020
4005,3153,1752,September,2023
4006,4077,978,May,2023
4007,4124,957,April,2020
4008,1901,1812,May,2021
4009,1077,780,February,2023
4010,4513,1610,January,2020
4011,3496,1370,October,2023
4012,4728,1987,December,2022
4013,2046,663,November,2023
4014,3608,1156,May,2021
4015,4339,1769,September,2021
4016,830,1576,September,2023
4017,2887,1994,April,2021
4018,5261,1733,October,2020
4019,628,1066,May,2023
4020,4687,1734,September,2021
4021,2837,1752,November,2021
4022,5305,1452,July,2020
4023,1351,522,December,2020
4024,5357,668,January,2020
4025,30,1412,December,2023
4026,3196,896,January,2021
4027,3291,1691,November,2020
4028,387,778,March,2022
4029,2519,1466,July,2021
4030,614,1737,January,2023
4031,2095,1518,October,2021
4032,2786,1469,May,2020
4033,1203,878,May,2021
4034,42,1971,December,2021
4035,1427,552,December,2023
4036,2445,1413,November,2021
4037,1518,1826,February,2020
4038,285,1043,April,2023
4039,4457,1277,February,2022
4040,4346,1616,December,2023
4041,275,501,June,2021
4042,4688,649,February,2020
4043,3901,727,August,2020
4044,3457,1557,October,2022
4045,2679,854,May,2023
4046,1669,895,June,2023
4047,1455,1694,March,2022
4048,2798,1575,June,2022
4049,1228,1665,September,2022
4050,2716,1690,October,2022
4051,2796,803,January,2020
4052,4028,1538,October,2022
4053,5000,659,May,2020
4054,4790,561,December,2022
4055,4761,720,October,2022
4056,4108,1229,September,2023
4057,2843,743,August,2022
4058,5220,1334,July,2022
4059,960,1777,March,2023
4060,2704,1735,March,2022
4061,719,1569,June,2023
4062,2759,798,February,2021
4063,1299,1674,January,2023
4064,1396,655,February,2023
4065,509,1407,March,2023
4066,1641,877,April,2023
4067,2991,1425,August,2022
4068,2210,1119,November,2023
4069,4192,833,March,2022
4070,1676,1689,July,2023
4071,310,1704,November,2022
4072,5130,722,August,2022
4073,4205,1111,December,2021
4074,5409,581,April,2021
4075,4848,1186,February,2022
4076,1129,1402,September,2020
4077,342,1421,February,2021
4078,2699,973,October,2020
4079,1250,1723,February,2022
4080,4637,1939,November,2020
4081,5251,603,June,2021
4082,3726,1153,September,2021
4083,5371,1548,August,2023
4084,235,1733,October,2022
4085,4206,1936,August,2020
4086,986,1986,August,2021
4087,1025,1884,June,2021
4088,2009,1421,January,2020
4089,748,739,August,2022
4090,2504,776,March,2022
4091,2740,1463,April,2023
4092,898,1727,November,2023
4093,2855,753,October,2022
4094,3453,1921,June,2020
4095,5459,1524,July,2023
4096,3302,1286,March,2020
4097,1209,797,August,2023
4098,5386,1600,June,2020
4099,722,1685,March,2020
4100,4201,919,June,2022
4101,853,1550,March,2023
4102,2830,882,May,2022
4103,560,1348,March,2022
4104,283,1143,July,2023
4105,826,605,January,2020
4106,2322,1460,April,2021
4107,5068,1141,August,2023
4108,360,1787,March,2022
4109,5290,1106,November,2022
4110,1435,1868,September,2022
4111,569,915,September,2021
4112,4948,612,March,2022
4113,2707,1450,February,2023
4114,47,1263,December,2020
4115,33,1110,January,2021
4116,2418,1082,October,2021
4117,2489,1276,October,2022
4118,3523,1908,February,2020
4119,1021,1419,January,2020
4120,3141,524,September,2021
4121,3397,1627,June,2023
4122,2503,1102,October,2022
4123,5250,1561,July,2021
4124,3662,1568,January,2020
4125,515,642,February,2022
4126,1462,1201,January,2021
4127,849,1633,January,2023
4128,1039,642,November,2023
4129,115,1758,June,2020
4130,3336,702,January,2022
4131,3532,1427,September,2023
4132,595,1958,March,2021
4133,2680,513,September,2020
4134,4228,1108,September,2021
4135,3969,1444,July,2023
4136,3246,914,December,2022
4137,1717,1113,June,2022
4138,2792,716,November,2020
4139,2806,1138,August,2020
4140,1747,1923,May,2020
4141,4465,1564,April,2022
4142,4363,767,July,2020
4143,2286,984,February,2020
4144,5346,1139,June,2020
4145,1624,575,February,2022
4146,5145,573,November,2021
4147,2007,1972,May,2020
4148,1504,1357,October,2020
4149,2572,709,April,2020
4150,310,1076,October,2023
4151,547,667,March,2023
4152,4940,1582,October,2023
4153,5026,1571,December,2022
4154,2439,972,July,2021
4155,4505,526,March,2021
4156,867,1506,March,2022
4157,1056,1734,May,2022
4158,3420,605,September,2022
4159,255,1088,October,2022
4160,3732,1725,November,2022
4161,1781,1277,November,2023
4162,2392,501,November,2020
4163,2935,1195,June,2021
4164,1797,559,January,2020
4165,397,1183,December,2020
4166,842,1068,April,2022
4167,78,808,March,2021
4168,3220,1337,July,2021
4169,2048,1679,December,2022
4170,344,1169,November,2021
4171,2195,798,July,2022
4172,3648,1136,March,2020
4173,1517,1805,March,2022
4174,1230,865,June,2021
4175,370,1833,March,2021
4176,4411,1254,March,2021
4177,4011,1094,August,2022
4178,1410,1305,August,2020
4179,3511,1963,April,2023
4180,4532,1794,June,2023
4181,194,1426,February,2023
4182,3983,1870,June,2022
4183,2184,604,May,2021
4184,2573,568,December,2021
4185,4383,1196,June,2022
4186,3573,1417,March,2020
4187,3360,1620,October,2020
4188,5137,953,April,2020
4189,1222,1201,April,2021
4190,492,917,February,2022
4191,426,1970,October,2023
4192,1817,1805,October,2020
4193,4897,1254,June,2022
4194,652,1929,March,2023
4195,4149,1497,August,2021
4196,4989,1450,January,2020
4197,3238,1927,October,2022
4198,3432,1750,January,2022
4199,1885,655,October,2022
4200,4003,742,April,2023
4201,2206,536,April,2022
4202,3958,569,August,2021
4203,1224,663,May,2023
4204,3133,1785,July,2023
4205,2468,1494,March,2021
4206,4167,530,January,2023
4207,3715,821,May,2022
4208,4621,1492,November,2022
4209,3988,1655,July,2020
4210,3957,1450,July,2023
4211,1364,1466,March,2023
4212,1865,1483,September,2020
