SpendingID,StudentID,CategoryID,Month,Year,Amount
2894,567,2,July,2021,591
2895,4329,1,May,2021,748
2896,2552,3,August,2023,371
2897,2063,1,May,2022,829
2898,4939,4,March,2020,564
2899,1511,4,April,2022,946
2900,3231,3,October,2020,551
2901,3889,4,May,2021,573
2902,4235,2,April,2020,439
2903,3338,3,February,2020,679
2904,3790,3,August,2022,215
2905,656,5,June,2023,532
2906,2608,1,May,2020,144
2907,3639,1,October,2020,348
2908,3805,5,September,2020,923
2909,4906,2,May,2023,791
2910,1494,4,October,2021,497
2911,3244,3,February,2020,515
2912,4539,5,February,2020,781
2913,4277,5,May,2023,754
2914,763,3,November,2023,161
2915,4448,1,April,2021,787
2916,715,5,August,2023,458
2917,1068,5,February,2020,346
2918,4628,4,February,2021,185
2919,820,1,November,2021,573
2920,894,2,January,2022,459
2921,2099,4,February,2023,670
2922,2670,3,December,2022,210
2923,2687,4,July,2023,971
2924,1044,2,July,2022,792
2925,5057,2,March,2020,415
2926,782,3,October,2022,873
2927,2798,4,January,2023,507
2928,1347,4,December,2021,603
2929,1591,5,July,2020,118
2930,5203,5,February,2022,805
2931,3640,2,November,2020,105
2932,3908,5,November,2021,875
2933,2917,4,March,2023,527
2934,112,1,July,2020,100
2935,2245,4,October,2021,111
2936,5114,3,December,2022,753
2937,2540,4,March,2023,357
2938,1867,2,November,2021,222
2939,3290,2,July,2022,957
2940,527,2,March,2020,208
2941,4860,5,October,2020,204
2942,371,2,July,2021,559
2943,4311,5,June,2022,972
2944,4259,4,November,2023,325
2945,2588,5,June,2020,511
2946,1067,3,September,2021,523
2947,1710,5,January,2021,591
2948,4782,4,December,2021,237
2949,2655,4,November,2022,992
2950,2282,3,November,2022,559
2951,4088,2,March,2020,439
2952,615,4,January,2022,293
2953,5361,3,September,2021,222
2954,4285,5,September,2023,983
2955,215,3,May,2023,806
2956,717,2,July,2022,820
2957,762,4,April,2021,406
2958,4511,1,September,2021,854
2959,1459,3,June,2022,911
2960,4218,5,July,2022,611
2961,1100,2,December,2022,755
2962,4899,1,February,2023,613
2963,2455,3,June,2020,895
2964,2276,3,May,2022,331
2965,5046,5,February,2022,807
2966,1125,4,November,2020,538
2967,1338,5,April,2022,408
2968,3664,2,August,2022,913
2969,3522,5,November,2021,633
2970,5268,1,August,2023,939
2971,39,2,March,2023,870
2972,1843,4,October,2021,921
2973,5223,2,September,2020,219
2974,2682,1,August,2021,862
2975,2948,4,January,2023,241
2976,467,3,February,2022,286
2977,4372,3,August,2021,846
2978,3122,4,October,2022,678
2979,3305,1,July,2022,304
2980,5084,2,September,2022,273
2981,4523,5,December,2020,335
2982,4901,5,October,2022,321
2983,3910,4,May,2020,975
2984,3962,5,October,2020,247
2985,4544,2,November,2023,945
2986,1610,2,August,2020,660
2987,3858,2,November,2022,606
2988,3609,5,September,2021,892
2989,104,5,March,2021,494
2990,1670,3,November,2020,306
2991,969,4,March,2021,863
2992,4788,2,January,2022,778
2993,3117,5,July,2022,567
2994,1102,5,February,2022,830
2995,1929,5,September,2021,897
2996,3403,4,December,2021,641
2997,5209,2,July,2023,694
2998,2212,2,June,2023,651
2999,428,3,April,2022,239
3000,4986,3,October,2022,208
3001,612,3,October,2020,133
3002,3861,4,July,2021,113
3003,1665,4,May,2021,380
3004,305,3,January,2020,444
3005,2756,4,February,2020,904
3006,2654,2,October,2022,598
3007,4304,1,March,2022,517
3008,1368,3,April,2023,662
3009,374,4,February,2020,612
3010,1451,1,June,2023,369
3011,4875,1,October,2020,514
3012,4882,3,March,2021,153
3013,3493,2,September,2023,408
3014,2784,1,December,2020,506
3015,3673,3,December,2020,528
3016,1340,1,June,2023,826
3017,3206,4,April,2022,484
3018,3492,5,August,2021,807
3019,3524,5,May,2023,968
3020,564,4,July,2020,523
3021,862,4,November,2022,929
3022,1919,1,January,2023,196
3023,567,3,October,2021,507
3024,1044,5,December,2023,302
3025,2608,1,June,2023,912
3026,4433,2,January,2021,917
3027,1486,4,March,2021,933
3028,4281,3,January,2021,569
3029,149,2,January,2020,726
3030,4322,1,January,2020,156
3031,4852,1,June,2022,896
3032,2825,3,December,2021,409
3033,1927,1,February,2021,713
3034,4487,4,June,2022,983
3035,2910,1,May,2023,669
3036,3415,5,September,2020,238
3037,1432,2,October,2023,754
3038,892,2,July,2023,278
3039,4764,3,March,2020,876
3040,5311,4,October,2021,912
3041,2728,3,February,2022,226
3042,142,4,April,2020,240
3043,3596,4,February,2021,509
3044,5463,2,August,2021,939
3045,3786,5,March,2022,464
3046,4252,5,March,2022,623
3047,2638,3,September,2020,248
3048,276,4,January,2021,739
3049,800,1,August,2020,708
3050,437,3,January,2023,537
3051,847,3,January,2020,396
3052,4893,3,August,2023,937
3053,22,3,April,2023,301
3054,1595,4,January,2022,891
3055,1139,2,December,2023,181
3056,793,5,January,2020,194
3057,1654,4,January,2022,540
3058,5188,1,May,2020,788
3059,2469,2,November,2020,796
3060,2352,3,June,2020,700
3061,2874,1,March,2022,521
3062,4138,1,February,2020,726
3063,1636,5,January,2023,226
3064,3921,3,May,2020,867
3065,4261,4,May,2021,361
3066,4987,5,November,2022,674
3067,2846,3,April,2022,702
3068,2616,1,June,2022,749
3069,3055,3,July,2021,624
3070,3772,5,June,2021,694
3071,5373,1,September,2023,159
3072,4574,4,June,2020,898
3073,4867,3,May,2022,129
3074,636,5,September,2020,533
3075,4355,4,August,2023,818
3076,1766,2,September,2020,175
3077,4145,2,August,2022,550
3078,4414,1,July,2020,448
3079,2088,2,December,2021,824
3080,938,1,May,2023,433
3081,5493,3,February,2023,451
3082,2268,4,May,2023,443
3083,2008,3,June,2020,729
3084,4910,5,November,2022,476
3085,2518,2,July,2023,533
3086,3538,5,November,2020,439
3087,3634,5,March,2023,859
3088,1988,3,March,2023,394
3089,3443,1,December,2022,665
3090,272,3,April,2022,152
3091,4891,2,August,2021,667
3092,978,4,April,2023,969
3093,1215,2,December,2022,125
3094,4859,5,July,2023,625
3095,2356,2,December,2022,638
3096,329,5,February,2021,158
3097,524,3,March,2022,683
3098,3056,3,August,2020,281
3099,1181,4,June,2022,571
3100,940,4,January,2021,677
3101,2825,5,May,2021,721
3102,5314,3,September,2020,590
3103,288,4,July,2022,160
3104,4759,3,September,2021,682
3105,825,1,May,2021,224
3106,5487,5,December,2021,707
3107,3055,4,January,2023,891
3108,3872,2,January,2020,528
3109,3685,5,June,2022,659
3110,2224,5,March,2023,569
3111,5226,3,February,2023,351
3112,556,4,January,2022,521
3113,166,2,February,2023,811
3114,4453,4,August,2021,735
3115,221,3,October,2020,678
3116,1334,2,July,2023,666
3117,1984,1,July,2020,301
3118,422,3,January,2020,743
3119,4277,5,November,2022,477
3120,2187,2,June,2021,518
3121,2741,5,January,2020,218
3122,587,1,August,2023,821
3123,1527,2,July,2021,903
3124,743,1,February,2020,788
3125,3437,5,November,2021,729
3126,4420,3,August,2021,491
3127,5369,4,November,2022,110
3128,5011,3,January,2022,995
3129,4185,5,June,2023,666
3130,316,4,January,2021,950
3131,768,2,February,2021,665
3132,1416,2,April,2023,970
3133,2793,1,November,2023,277
3134,4588,2,February,2022,878
3135,669,3,September,2020,492
3136,5343,4,February,2022,873
3137,3258,1,July,2022,587
3138,2406,4,March,2021,569
3139,1418,4,August,2022,727
3140,2569,5,May,2022,418
3141,2215,1,March,2020,425
3142,3388,5,March,2022,130
3143,3230,3,January,2022,463
3144,3691,5,June,2023,449
3145,154,4,April,2023,958
3146,1039,2,December,2023,690
3147,4608,2,May,2022,719
3148,3103,5,May,2021,978
3149,1301,3,July,2022,708
3150,4526,3,July,2022,955
3151,2712,4,September,2020,345
3152,191,5,March,2020,208
3153,3461,5,September,2022,383
3154,1013,5,August,2021,691
3155,362,5,January,2023,422
3156,341,5,June,2021,603
3157,2304,2,November,2020,148
3158,905,1,August,2020,692
3159,2915,3,February,2021,542
3160,4384,2,July,2020,404
3161,433,5,November,2020,720
3162,4516,1,November,2021,870
3163,1854,1,January,2023,434
3164,623,4,August,2021,328
3165,2957,1,April,2023,642
3166,2658,1,September,2023,993
3167,322,5,April,2020,792
3168,95,4,November,2023,110
3169,181,2,October,2022,812
3170,3046,4,January,2020,633
3171,1921,3,July,2023,640
3172,5080,4,February,2023,755
3173,1761,1,April,2023,147
3174,2434,1,December,2023,488
3175,1399,5,September,2022,983
3176,2078,3,December,2021,148
3177,4372,4,June,2023,450
3178,684,4,December,2023,587
3179,2452,3,February,2021,578
3180,5317,3,December,2022,754
3181,2734,1,September,2021,513
3182,1757,5,June,2022,831
3183,677,4,January,2023,779
3184,3274,4,September,2022,128
3185,5122,1,December,2021,427
3186,4855,1,December,2020,124
3187,193,1,March,2020,879
3188,234,5,January,2020,451
3189,4465,1,September,2022,626
3190,820,2,August,2022,518
3191,3866,5,February,2021,823
3192,1019,1,January,2020,891
3193,4782,4,April,2023,159
3194,4248,2,April,2023,586
3195,4855,1,March,2023,260
3196,538,3,November,2021,757
3197,3801,3,June,2021,288
3198,1380,1,December,2023,691
3199,1333,4,October,2020,685
3200,2145,3,August,2021,674
3201,3741,2,June,2023,872
3202,5471,3,April,2022,821
3203,4320,2,October,2022,228
3204,2509,1,December,2021,372
3205,1433,4,October,2021,912
3206,5411,2,December,2022,169
3207,2522,4,November,2023,791
3208,1762,3,January,2021,299
3209,2210,3,January,2023,853
3210,1043,2,April,2023,309
3211,3658,2,April,2020,201
3212,2285,4,July,2020,129
3213,4018,2,June,2020,123
3214,2297,5,January,2021,609
3215,3678,3,November,2022,627
3216,1434,5,June,2021,134
3217,2850,4,January,2021,616
3218,1947,4,January,2022,287
3219,2877,3,August,2022,132
3220,855,1,March,2020,986
3221,3912,1,August,2022,395
3222,552,5,September,2023,178
3223,4009,1,December,2022,103
3224,1081,2,April,2020,418
3225,5362,5,June,2021,939
3226,2695,2,January,2020,990
3227,3191,4,March,2022,703
3228,1548,1,September,2022,929
3229,937,2,July,2022,516
3230,2676,3,September,2023,931
3231,1518,1,December,2022,243
3232,3614,3,May,2023,346
3233,3924,1,May,2023,944
3234,3128,2,January,2020,661
3235,535,1,July,2022,308
3236,4969,1,June,2023,800
3237,2177,3,October,2023,174
3238,4439,3,November,2021,203
3239,557,4,May,2023,313
3240,1469,5,August,2020,495
3241,5392,4,January,2021,752
3242,1517,1,February,2020,101
3243,1401,2,January,2023,259
3244,2552,2,January,2022,565
3245,490,5,November,2023,479
3246,1396,3,August,2023,802
3247,3548,5,June,2022,961
3248,484,3,April,2020,580
3249,4067,1,July,2022,197
3250,270,2,January,2023,908
3251,637,2,February,2021,486
3252,1920,2,May,2021,267
3253,548,1,March,2020,468
3254,689,1,May,2022,249
3255,5209,3,March,2020,367
3256,1063,5,February,2022,556
3257,1335,5,February,2023,217
3258,2753,2,April,2020,795
3259,2552,1,February,2023,514
3260,4117,3,August,2021,525
3261,4498,2,March,2023,209
3262,978,3,July,2021,921
3263,2665,2,January,2022,255
3264,898,2,October,2020,365
3265,5085,2,November,2021,596
3266,16,2,June,2023,625
3267,4308,3,April,2021,769
3268,4422,3,April,2023,270
3269,2084,1,February,2020,603
3270,1322,5,January,2020,253
3271,1509,2,June,2023,576
3272,2386,4,September,2023,545
3273,688,4,December,2021,780
3274,5206,4,April,2023,572
3275,557,3,July,2020,285
3276,3921,4,February,2021,372
3277,4420,4,March,2021,909
3278,2455,5,February,2020,759
3279,2070,1,December,2021,805
3280,5089,2,December,2021,301
3281,1834,3,December,2021,722
3282,2648,2,January,2020,385
3283,4407,3,October,2022,836
3284,3612,5,February,2021,470
3285,3028,2,September,2022,827
3286,2573,2,October,2023,599
3287,1328,3,October,2023,624
3288,232,4,June,2022,274
3289,1246,3,February,2023,313
3290,193,5,February,2020,592
3291,3623,4,February,2020,207
3292,3150,3,March,2022,474
3293,775,5,December,2020,465
3294,2110,4,August,2022,713
3295,2901,4,May,2022,220
3296,1711,3,March,2020,930
3297,4773,2,January,2020,854
3298,3004,2,July,2023,167
3299,943,4,October,2020,363
3300,1399,1,February,2021,315
3301,421,5,February,2023,660
3302,774,1,December,2022,282
3303,4457,2,March,2022,784
3304,1778,3,May,2020,780
3305,5422,5,November,2021,859
3306,2438,5,December,2023,934
3307,1061,4,April,2022,605
3308,1957,1,February,2023,292
3309,5123,3,March,2022,938
3310,2748,5,December,2020,870
3311,5299,2,March,2022,292
3312,5240,1,November,2022,480
3313,3824,5,April,2023,923
3314,3138,1,January,2022,455
3315,5018,5,February,2020,293
3316,3746,4,May,2021,960
3317,3752,2,October,2020,955
3318,2456,4,January,2023,783
3319,3844,1,September,2023,202
3320,1773,2,February,2021,574
3321,3568,4,March,2020,872
3322,3889,5,September,2022,591
3323,3509,1,January,2023,568
3324,1059,4,February,2020,398
3325,5110,5,July,2020,751
3326,1578,5,May,2020,961
3327,1118,3,April,2021,828
3328,2977,2,March,2021,239
3329,3479,1,May,2022,557
3330,5052,4,March,2023,729
3331,3796,4,May,2023,467
3332,568,5,June,2023,557
3333,4150,4,May,2021,703
3334,174,1,December,2021,617
3335,4465,2,August,2021,136
3336,736,4,October,2022,543
3337,2877,1,January,2023,784
3338,3622,1,April,2023,444
3339,3687,1,February,2022,789
3340,3401,4,August,2020,808
3341,5060,1,February,2020,709
3342,2166,2,September,2021,665
3343,4120,5,January,2021,968
3344,2349,2,March,2023,444
3345,868,5,October,2023,520
3346,4055,3,June,2020,575
3347,1770,1,December,2021,233
3348,2489,3,March,2022,764
3349,1707,1,February,2020,794
3350,521,2,February,2021,991
3351,424,3,April,2020,626
3352,3939,4,December,2023,351
3353,2267,2,November,2022,453
3354,2419,1,March,2021,164
3355,2041,3,September,2020,971
3356,4276,4,August,2022,955
3357,2305,4,March,2021,909
3358,4202,1,January,2022,415
3359,792,2,February,2022,464
3360,2322,4,February,2023,230
3361,2963,5,August,2023,726
3362,566,5,February,2021,864
3363,707,1,December,2023,930
3364,5455,4,August,2020,418
3365,1123,2,October,2021,124
3366,2519,1,August,2023,341
3367,3188,5,April,2022,243
3368,4021,3,October,2021,215
3369,3690,2,August,2021,679
3370,1316,3,June,2021,873
3371,743,1,November,2021,127
3372,2322,5,December,2023,542
3373,2999,5,January,2023,738
3374,3569,2,July,2021,448
3375,2431,3,February,2021,773
3376,4953,2,June,2021,999
3377,3910,2,November,2022,276
3378,5304,3,October,2021,222
3379,4642,5,October,2022,873
3380,950,4,June,2020,794
3381,4618,2,March,2020,470
3382,4059,2,July,2021,202
3383,458,4,June,2020,780
3384,2089,4,August,2022,314
3385,5239,5,June,2021,876
3386,393,2,November,2023,830
3387,743,3,November,2022,699
3388,3977,2,July,2021,212
3389,4197,4,May,2023,542
3390,5154,5,July,2020,273
3391,4993,3,May,2022,302
3392,5217,4,July,2022,370
3393,4134,3,March,2021,872
3394,3247,3,December,2021,470
3395,5002,4,November,2022,949
3396,3726,1,November,2022,901
3397,2780,5,August,2021,695
3398,2309,2,August,2023,269
3399,3827,4,December,2023,710
3400,970,4,August,2020,832
3401,1229,1,August,2020,665
3402,259,1,February,2021,704
3403,313,4,March,2023,216
3404,3607,5,April,2022,988
3405,374,5,November,2023,811
3406,81,5,May,2023,369
3407,1983,3,June,2020,367
3408,3760,4,March,2021,881
3409,3427,3,July,2021,118
3410,2890,3,March,2021,865
3411,4785,3,August,2020,684
3412,3842,3,September,2021,462
3413,4861,3,September,2023,560
3414,2589,5,May,2023,919
3415,2830,5,May,2022,642
3416,3353,3,July,2021,769
3417,4675,3,November,2022,855
3418,627,2,December,2021,349
3419,4444,2,February,2020,108
3420,4973,5,May,2020,583
3421,3998,3,September,2022,462
3422,2436,4,February,2022,782
3423,1577,2,December,2023,217
3424,290,5,November,2021,678
3425,2454,3,August,2021,636
3426,5189,4,November,2022,901
3427,14,5,March,2020,500
3428,3826,4,September,2020,169
3429,1993,1,November,2023,532
3430,907,5,April,2020,227
3431,2943,1,February,2023,414
3432,1685,1,December,2021,264
3433,2364,3,June,2021,948
3434,4833,1,June,2021,972
3435,2747,5,November,2023,759
3436,358,4,March,2020,918
3437,2857,3,October,2022,936
3438,318,4,April,2022,531
3439,4749,5,June,2023,505
3440,242,3,July,2022,702
3441,1241,5,February,2021,858
3442,1014,4,January,2020,588
3443,1346,1,April,2023,597
3444,2132,3,December,2022,726
3445,145,1,January,2023,132
3446,989,3,December,2022,145
3447,4639,2,November,2021,805
3448,3706,3,December,2022,445
3449,292,4,April,2021,833
3450,2409,1,October,2023,337
3451,1315,5,March,2020,692
3452,2558,1,May,2023,138
3453,5217,2,August,2021,682
3454,427,2,September,2022,446
3455,4906,3,November,2021,607
3456,2382,4,October,2023,492
3457,177,3,May,2023,298
3458,2812,2,March,2023,371
3459,248,3,November,2021,658
3460,3236,2,September,2020,693
3461,5388,2,November,2023,768
3462,5206,2,December,2022,973
3463,2466,5,February,2021,351
3464,4152,1,April,2021,569
3465,2786,2,March,2023,433
3466,3452,1,August,2023,463
3467,4067,1,February,2021,506
3468,1309,5,September,2022,846
3469,19,3,July,2020,334
3470,1446,1,February,2023,970
3471,4800,2,February,2020,769
3472,4265,2,October,2022,131
3473,5201,2,September,2021,179
3474,3321,4,May,2021,365
3475,3858,4,October,2021,533
3476,2900,3,October,2021,530
3477,2295,2,March,2022,199
3478,4245,1,September,2020,711
3479,2981,2,February,2020,847
3480,93,5,March,2021,164
3481,4818,5,February,2021,301
3482,5192,4,December,2022,831
3483,4835,1,October,2021,809
3484,298,3,November,2020,261
3485,4662,5,April,2021,239
3486,2341,5,March,2023,803
3487,885,1,July,2021,582
3488,1897,4,November,2020,153
3489,3336,2,November,2021,208
3490,5260,5,May,2022,889
3491,1529,4,June,2020,755
3492,357,1,November,2022,639
3493,3945,4,August,2023,954
3494,5285,3,July,2021,637
3495,3743,1,October,2022,138
3496,1296,4,August,2021,499
3497,3627,5,May,2020,631
3498,3898,3,February,2020,698
3499,4889,5,June,2020,464
3500,4654,5,November,2021,406
3501,2064,2,November,2020,972
3502,4812,4,March,2021,167
3503,3301,3,December,2023,595
3504,1068,3,October,2022,393
3505,3170,4,November,2021,111
3506,5002,2,September,2023,913
3507,3070,5,July,2023,786
3508,689,1,January,2023,901
3509,1831,5,May,2023,536
3510,3072,3,July,2020,248
3511,5007,2,June,2023,339
3512,3936,2,October,2021,309
3513,3166,1,March,2021,108
3514,3803,3,July,2021,537
3515,1063,4,August,2020,300
3516,1446,1,September,2023,209
3517,3009,4,July,2020,160
3518,4381,1,November,2020,840
3519,2309,5,October,2022,499
3520,428,4,August,2022,173
3521,1366,4,June,2022,635
3522,4436,1,July,2023,956
3523,3104,4,August,2020,886
3524,4829,1,July,2022,406
3525,61,3,July,2023,160
3526,1724,3,May,2023,716
3527,713,1,April,2023,723
3528,2010,1,March,2020,548
3529,1680,1,November,2021,761
3530,1219,5,December,2022,167
3531,512,5,June,2023,149
3532,2947,2,May,2020,584
3533,4333,2,May,2023,128
3534,4279,3,February,2021,497
3535,4648,3,December,2023,971
3536,505,2,September,2021,411
3537,5235,2,November,2021,596
3538,1328,1,March,2020,153
3539,2133,2,April,2022,709
3540,4429,3,June,2021,977
3541,4802,4,December,2021,668
3542,1796,1,September,2020,843
3543,1758,1,January,2022,816
3544,3760,4,September,2023,855
3545,2505,4,March,2020,238
3546,3517,4,September,2020,295
3547,2827,2,August,2023,685
3548,2111,3,March,2021,715
3549,1796,1,December,2021,505
3550,3905,1,February,2021,618
3551,448,3,May,2021,448
3552,2011,5,June,2020,449
3553,4802,3,July,2022,881
3554,4120,3,September,2022,117
3555,5389,3,December,2021,611
3556,1940,3,July,2023,540
3557,2270,4,January,2020,502
3558,2510,1,October,2021,990
3559,4072,3,April,2022,491
3560,1206,4,June,2022,833
3561,829,5,November,2023,928
3562,21,4,July,2021,444
3563,510,2,August,2021,495
3564,2131,5,October,2022,635
3565,1823,2,January,2021,436
3566,2531,5,September,2022,305
3567,1107,5,June,2021,530
3568,3103,5,November,2022,870
3569,3008,4,September,2020,968
3570,4468,5,August,2022,120
3571,646,5,June,2020,447
3572,4095,1,November,2022,634
3573,4082,2,October,2023,912
3574,4064,1,August,2021,537
3575,3753,1,December,2020,714
3576,1745,5,March,2023,655
3577,4444,2,February,2023,858
3578,209,2,July,2023,889
3579,5097,5,March,2022,481
3580,2653,2,August,2021,570
3581,4048,2,April,2020,407
3582,4238,1,December,2021,266
3583,4511,5,November,2023,817
3584,5461,1,August,2021,318
3585,2278,5,July,2020,770
3586,3081,4,July,2021,915
3587,1363,2,April,2023,473
3588,296,1,January,2020,854
3589,2583,5,October,2022,278
3590,2024,4,July,2020,460
3591,2071,5,March,2020,323
3592,5464,4,November,2023,410
3593,2645,2,August,2020,941
3594,5382,4,May,2022,112
3595,800,5,October,2020,921
3596,3999,2,January,2023,924
3597,3470,2,December,2020,274
3598,2274,4,January,2023,955
3599,4976,3,July,2020,320
3600,5470,2,July,2022,483
3601,3622,5,June,2022,701
3602,3926,1,June,2021,242
3603,4336,5,July,2020,387
3604,4877,3,May,2020,127
3605,2373,1,February,2022,497
3606,2865,3,August,2021,467
3607,1233,3,March,2022,385
3608,5207,4,August,2020,158
3609,3942,5,February,2023,903
3610,602,1,July,2021,784
3611,3451,5,February,2022,302
3612,426,3,January,2023,157
3613,162,3,April,2020,986
3614,1609,1,February,2020,893
3615,806,1,July,2022,573
3616,1890,4,August,2021,666
3617,57,2,December,2023,595
3618,3790,4,March,2023,550
3619,4624,4,February,2023,962
3620,2421,1,March,2021,859
3621,113,5,November,2022,500
3622,3442,3,June,2021,618
3623,490,1,October,2022,577
3624,4948,2,January,2020,732
3625,225,2,January,2022,529
3626,5291,3,November,2021,963
3627,2193,3,July,2023,519
3628,254,5,December,2020,651
3629,2983,3,January,2023,980
3630,4972,5,October,2023,136
3631,2497,3,July,2021,703
3632,3070,2,April,2023,338
3633,2374,2,February,2021,622
3634,1195,1,September,2020,206
3635,4350,1,May,2023,279
3636,2630,1,August,2021,560
3637,3947,1,October,2020,975
3638,3494,3,November,2022,820
3639,2594,5,April,2023,523
3640,150,2,July,2020,183
3641,398,1,August,2021,344
3642,4916,2,May,2020,937
3643,921,3,November,2022,423
3644,4385,2,October,2020,408
3645,4587,4,August,2023,369
3646,4573,2,November,2020,276
3647,5052,4,November,2022,591
3648,2512,4,February,2022,205
3649,4041,1,March,2023,742
3650,4924,1,April,2021,102
3651,2210,2,June,2021,299
3652,4867,4,November,2021,961
3653,765,2,May,2023,202
3654,2152,5,May,2020,559
3655,2026,3,July,2022,745
3656,2988,2,November,2022,618
3657,2126,4,June,2022,983
3658,3844,1,December,2022,315
3659,5491,4,March,2020,426
3660,4329,1,December,2020,671
3661,78,3,October,2023,205
3662,1005,1,February,2023,579
3663,2670,1,December,2022,330
3664,935,5,July,2020,791
3665,1364,5,April,2023,143
3666,4360,1,September,2020,555
3667,463,5,August,2022,832
3668,3995,1,July,2021,267
3669,2753,3,November,2022,780
3670,895,2,September,2023,681
3671,2689,5,January,2023,978
3672,2975,3,August,2023,385
3673,1288,3,July,2023,247
3674,1579,2,September,2020,834
3675,4748,4,April,2023,161
3676,3428,4,February,2022,867
3677,2480,2,November,2022,403
3678,796,2,March,2023,748
3679,3070,4,May,2023,464
3680,1770,3,August,2023,797
3681,2815,1,July,2020,268
3682,385,2,February,2022,556
3683,922,3,November,2022,315
3684,2840,5,June,2020,917
3685,4504,4,May,2023,646
3686,1453,4,June,2022,921
3687,4114,3,March,2023,567
3688,5259,3,December,2023,703
3689,312,1,February,2020,145
3690,4460,5,July,2023,278
3691,1818,5,June,2021,172
3692,1352,4,April,2023,491
3693,4132,5,April,2022,947
3694,1883,3,September,2020,148
3695,561,1,April,2020,879
3696,268,2,December,2021,192
3697,5449,3,June,2020,125
3698,3469,3,November,2022,968
3699,68,2,December,2022,914
3700,5127,4,January,2023,194
3701,4815,4,October,2023,834
3702,4427,2,October,2020,754
3703,220,2,February,2023,698
3704,1117,1,November,2021,440
3705,4069,5,June,2021,963
3706,2002,3,July,2021,183
3707,382,1,March,2020,844
3708,3259,2,May,2021,768
3709,4662,2,July,2020,998
3710,2235,2,May,2020,654
3711,2451,4,January,2020,725
3712,2660,3,July,2022,344
3713,3601,4,January,2023,577
3714,3071,4,March,2022,174
3715,2287,3,August,2023,119
3716,5435,2,December,2020,235
3717,2968,5,September,2022,407
3718,1048,5,June,2021,809
3719,3164,4,August,2020,440
3720,1296,5,February,2023,347
3721,4428,5,March,2022,162
3722,2875,5,February,2020,219
3723,3731,4,February,2023,501
3724,4521,4,September,2020,353
3725,2927,2,June,2020,522
3726,3329,1,October,2020,500
3727,2622,5,November,2023,487
3728,4014,4,August,2022,269
3729,3057,1,July,2020,592
3730,2275,5,May,2022,725
3731,2581,3,February,2021,776
3732,2248,5,May,2021,484
3733,3423,1,September,2023,734
3734,1248,5,July,2022,593
3735,1051,2,December,2021,702
3736,863,2,December,2021,494
3737,4810,4,May,2021,244
3738,1866,3,March,2020,115
3739,742,1,February,2021,826
3740,2516,5,June,2023,843
3741,318,5,March,2021,963
3742,1396,3,February,2023,754
3743,2393,5,December,2023,471
3744,5223,1,November,2023,672
3745,1771,2,January,2021,284
3746,1226,1,July,2022,501
3747,2901,1,April,2021,665
3748,1022,1,October,2021,806
3749,1856,5,April,2021,364
3750,1346,2,November,2022,323
3751,4735,1,October,2022,991
3752,4812,5,May,2020,208
3753,373,3,April,2021,664
3754,5142,3,October,2021,201
3755,1428,3,May,2023,854
3756,2701,2,March,2020,323
3757,89,4,April,2023,923
3758,417,5,April,2023,728
3759,1116,3,May,2023,301
3760,905,2,June,2020,407
3761,2328,4,February,2021,121
3762,932,5,October,2023,868
3763,3878,4,February,2023,889
3764,105,1,March,2023,470
3765,4815,2,June,2021,983
3766,3646,3,September,2022,688
3767,4360,2,January,2021,399
3768,4517,5,November,2022,958
3769,2087,3,September,2022,418
3770,2557,1,July,2021,461
3771,1224,2,October,2023,393
3772,3976,3,October,2022,963
3773,4143,4,March,2023,451
3774,4630,5,November,2021,531
3775,3389,2,October,2020,337
3776,4898,1,March,2020,331
3777,699,2,September,2023,670
3778,4541,3,August,2023,731
3779,1317,5,February,2021,798
3780,4614,5,August,2022,812
3781,4686,1,October,2023,809
3782,1003,4,September,2021,482
3783,3309,4,June,2023,877
3784,4017,4,January,2022,230
3785,5001,2,March,2020,484
3786,2165,5,March,2023,978
3787,4131,5,March,2022,714
3788,4379,2,February,2022,614
3789,3003,2,July,2023,955
3790,4806,5,October,2023,229
3791,136,5,July,2021,771
3792,372,2,May,2023,208
3793,3560,2,August,2023,297
3794,3868,5,August,2021,139
3795,3973,2,January,2022,178
3796,949,1,February,2021,181
3797,1214,5,September,2020,981
3798,3235,4,November,2023,870
3799,360,3,March,2020,337
3800,4462,2,February,2020,813
3801,2489,2,October,2023,909
3802,1685,1,May,2022,311
3803,1537,1,July,2023,736
3804,4568,5,August,2021,619
3805,3945,4,February,2020,227
3806,3172,4,May,2020,712
3807,626,1,November,2023,214
3808,275,5,October,2020,930
3809,4563,2,July,2021,882
3810,423,4,April,2022,969
3811,10,3,February,2021,447
3812,4986,2,May,2022,354
3813,1976,3,April,2020,190
3814,3166,3,August,2022,167
3815,4100,3,July,2020,629
3816,5451,4,March,2020,261
3817,4615,1,June,2022,938
3818,83,1,October,2021,408
3819,5311,1,September,2021,321
3820,2554,2,January,2023,263
3821,1172,1,May,2020,769
3822,3516,5,October,2023,538
3823,4963,5,November,2020,652
3824,4298,4,September,2022,820
3825,1278,2,February,2023,579
3826,1913,4,November,2022,655
3827,4011,5,July,2023,542
3828,3826,3,May,2021,201
3829,1625,5,May,2021,510
3830,2598,3,December,2021,393
3831,4634,5,June,2023,953
3832,2289,4,March,2021,532
3833,3346,4,June,2023,608
3834,3043,2,January,2023,590
3835,850,2,October,2020,135
3836,3142,3,September,2022,624
3837,2120,3,February,2022,358
