StudentID,Age,Gender,YearInSchool,Major
2604,24,Female,Sophomore,Science
2605,19,Male,Freshman,Engineering
2606,18,Female,Senior,Engineering
2607,20,Female,Freshman,Arts
2608,18,Other,Senior,Business
2609,24,Male,Junior,Engineering
2610,24,Female,Sophomore,Arts
2611,24,Other,Junior,Engineering
2612,21,Other,Senior,Business
2613,21,Female,Junior,Engineering
2614,21,Male,Junior,Business
2615,22,Other,Sophomore,Science
2616,22,Male,Junior,Arts
2617,22,Other,Senior,Science
2618,19,Other,Sophomore,Arts
2619,22,Male,Junior,Engineering
2620,23,Other,Sophomore,Arts
2621,23,Female,Senior,Arts
2622,21,Female,Freshman,Business
2623,21,Other,Junior,Business
2624,18,Female,Junior,Engineering
2625,20,Male,Junior,Business
2626,20,Male,Senior,Science
2627,19,Female,Junior,Arts
2628,20,Female,Junior,Engineering
2629,24,Female,Junior,Science
2630,19,Male,Junior,Engineering
2631,18,Other,Senior,Business
2632,21,Female,Senior,Engineering
2633,21,Female,Senior,Engineering
2634,19,Male,Freshman,Science
2635,22,Other,Senior,Engineering
2636,18,Male,Senior,Engineering
2637,23,Female,Sophomore,Arts
2638,21,Male,Sophomore,Business
2639,21,Other,Freshman,Arts
2640,24,Male,Sophomore,Business
2641,18,Male,Senior,Arts
2642,23,Other,Sophomore,Science
2643,23,Female,Freshman,Business
2644,19,Male,Sophomore,Science
2645,22,Male,Sophomore,Engineering
2646,24,Other,Senior,Business
2647,24,Female,Sophomore,Arts
2648,19,Other,Junior,Arts
2649,18,Female,Senior,Science
2650,20,Female,Sophomore,Arts
2651,19,Male,Senior,Science
2652,20,Female,Junior,Engineering
2653,24,Female,Sophomore,Arts
2654,18,Male,Senior,Business
2655,23,Male,Senior,Science
2656,20,Female,Senior,Engineering
2657,21,Female,Sophomore,Engineering
2658,20,Female,Freshman,Arts
2659,22,Other,Senior,Science
2660,22,Male,Junior,Engineering
2661,24,Female,Junior,Business
2662,18,Female,Junior,Arts
2663,22,Male,Junior,Arts
2664,23,Female,Sophomore,Science
2665,23,Female,Junior,Engineering
2666,24,Female,Senior,Science
2667,20,Female,Senior,Business
2668,24,Other,Senior,Science
2669,21,Female,Junior,Arts
2670,18,Female,Senior,Engineering
2671,19,Male,Senior,Engineering
2672,21,Other,Sophomore,Engineering
2673,24,Male,Senior,Science
2674,19,Female,Sophomore,Engineering
2675,18,Male,Sophomore,Arts
2676,19,Other,Senior,Engineering
2677,21,Female,Sophomore,Science
2678,22,Female,Freshman,Science
2679,24,Female,Freshman,Science
2680,18,Female,Sophomore,Business
2681,22,Other,Senior,Science
2682,22,Female,Sophomore,Science
2683,22,Male,Senior,Arts
2684,21,Female,Junior,Arts
2685,24,Male,Sophomore,Engineering
2686,23,Female,Sophomore,Science
2687,24,Female,Freshman,Arts
2688,20,Other,Senior,Arts
2689,22,Other,Freshman,Business
2690,20,Other,Junior,Business
2691,18,Male,Junior,Engineering
2692,19,Male,Sophomore,Arts
2693,22,Male,Senior,Science
2694,23,Female,Freshman,Engineering
2695,20,Female,Freshman,Arts
2696,18,Female,Senior,Science
2697,21,Female,Junior,Science
2698,23,Other,Junior,Engineering
2699,24,Female,Freshman,Business
2700,23,Male,Sophomore,Science
2701,18,Male,Freshman,Business
2702,21,Female,Junior,Science
2703,19,Other,Senior,Engineering
2704,19,Other,Sophomore,Arts
2705,23,Other,Freshman,Engineering
2706,20,Other,Freshman,Engineering
2707,21,Female,Senior,Science
2708,21,Other,Freshman,Engineering
2709,23,Other,Senior,Business
2710,19,Female,Freshman,Engineering
2711,23,Male,Junior,Arts
2712,23,Female,Freshman,Business
2713,18,Male,Sophomore,Science
2714,18,Female,Junior,Engineering
2715,20,Other,Junior,Science
2716,19,Other,Junior,Engineering
2717,24,Other,Junior,Science
2718,19,Male,Sophomore,Science
2719,22,Male,Freshman,Science
2720,23,Female,Junior,Business
2721,20,Male,Senior,Engineering
2722,19,Female,Freshman,Business
2723,22,Female,Freshman,Business
2724,21,Male,Senior,Science
2725,24,Female,Sophomore,Engineering
2726,23,Other,Freshman,Arts
2727,22,Male,Sophomore,Science
2728,19,Other,Junior,Engineering
2729,18,Female,Junior,Arts
2730,20,Male,Freshman,Arts
2731,21,Other,Junior,Business
2732,24,Female,Sophomore,Arts
2733,23,Male,Senior,Business
2734,18,Male,Senior,Engineering
2735,20,Other,Senior,Arts
2736,21,Other,Junior,Business
2737,21,Female,Freshman,Science
2738,23,Female,Sophomore,Science
2739,23,Male,Junior,Arts
2740,19,Male,Junior,Engineering
2741,22,Female,Freshman,Science
2742,23,Other,Junior,Science
2743,18,Other,Sophomore,Business
2744,23,Male,Freshman,Science
2745,22,Male,Senior,Business
2746,19,Other,Sophomore,Engineering
2747,19,Female,Sophomore,Engineering
2748,18,Male,Junior,Business
2749,24,Male,Freshman,Engineering
2750,21,Male,Sophomore,Business
2751,20,Male,Junior,Science
2752,24,Male,Freshman,Engineering
2753,21,Male,Freshman,Engineering
2754,22,Other,Sophomore,Engineering
2755,24,Other,Junior,Arts
2756,23,Female,Sophomore,Engineering
2757,18,Other,Sophomore,Arts
2758,24,Other,Freshman,Arts
2759,19,Female,Freshman,Arts
2760,23,Male,Junior,Engineering
2761,21,Other,Freshman,Science
2762,18,Other,Sophomore,Arts
2763,20,Female,Senior,Business
2764,23,Female,Junior,Business
2765,24,Other,Junior,Engineering
2766,19,Male,Sophomore,Science
2767,21,Male,Freshman,Arts
2768,19,Female,Senior,Business
2769,22,Female,Junior,Science
2770,20,Male,Junior,Business
2771,23,Other,Freshman,Engineering
2772,20,Other,Freshman,Arts
2773,20,Female,Freshman,Business
2774,24,Other,Senior,Engineering
2775,22,Male,Freshman,Science
2776,21,Other,Sophomore,Engineering
2777,23,Female,Freshman,Business
2778,21,Female,Freshman,Arts
2779,24,Female,Junior,Engineering
2780,21,Other,Sophomore,Business
2781,21,Male,Senior,Engineering
2782,21,Other,Senior,Science
2783,18,Other,Freshman,Engineering
2784,24,Female,Senior,Business
2785,22,Other,Junior,Engineering
2786,20,Other,Junior,Business
2787,21,Female,Sophomore,Engineering
2788,21,Female,Senior,Engineering
2789,20,Male,Sophomore,Business
2790,20,Other,Sophomore,Engineering
2791,18,Male,Senior,Science
2792,22,Female,Freshman,Business
2793,19,Other,Sophomore,Arts
2794,23,Male,Freshman,Arts
2795,18,Other,Junior,Business
2796,19,Other,Sophomore,Arts
2797,18,Female,Senior,Business
2798,22,Other,Freshman,Science
2799,22,Male,Junior,Arts
2800,19,Female,Junior,Arts
2801,24,Other,Freshman,Engineering
2802,21,Male,Junior,Business
2803,23,Other,Senior,Arts
2804,21,Other,Sophomore,Engineering
2805,21,Male,Senior,Engineering
2806,24,Male,Sophomore,Business
2807,19,Female,Junior,Business
2808,21,Female,Freshman,Business
2809,20,Other,Senior,Arts
2810,20,Female,Junior,Science
2811,22,Other,Sophomore,Science
2812,19,Female,Sophomore,Engineering
2813,21,Other,Sophomore,Engineering
2814,20,Female,Senior,Business
2815,21,Female,Freshman,Science
2816,23,Other,Freshman,Engineering
2817,18,Male,Freshman,Business
2818,21,Female,Senior,Arts
2819,22,Other,Freshman,Science
2820,24,Other,Junior,Arts
2821,18,Other,Senior,Engineering
2822,19,Male,Junior,Engineering
2823,21,Male,Sophomore,Science
2824,21,Female,Sophomore,Business
2825,18,Other,Sophomore,Business
2826,22,Male,Freshman,Business
2827,22,Male,Senior,Engineering
2828,22,Male,Junior,Arts
2829,23,Male,Sophomore,Arts
2830,19,Other,Senior,Arts
2831,24,Female,Junior,Engineering
2832,18,Male,Senior,Engineering
2833,24,Female,Freshman,Arts
2834,20,Male,Freshman,Science
2835,19,Male,Senior,Engineering
2836,22,Female,Senior,Business
2837,22,Female,Sophomore,Engineering
2838,21,Other,Freshman,Engineering
2839,23,Other,Sophomore,Science
2840,23,Other,Senior,Business
2841,19,Other,Junior,Engineering
2842,18,Female,Junior,Engineering
2843,24,Female,Senior,Business
2844,24,Male,Senior,Arts
2845,22,Female,Sophomore,Arts
2846,20,Male,Sophomore,Engineering
2847,21,Other,Freshman,Arts
2848,18,Male,Senior,Business
2849,18,Other,Sophomore,Business
2850,23,Male,Sophomore,Arts
2851,18,Other,Freshman,Science
2852,23,Female,Senior,Arts
2853,23,Other,Freshman,Science
2854,24,Other,Junior,Engineering
2855,23,Male,Junior,Engineering
2856,21,Female,Freshman,Engineering
2857,20,Male,Junior,Arts
2858,22,Female,Junior,Arts
2859,21,Female,Junior,Science
2860,21,Other,Junior,Arts
2861,20,Other,Freshman,Science
2862,24,Other,Senior,Arts
2863,24,Male,Freshman,Arts
2864,18,Male,Freshman,Science
2865,22,Female,Senior,Engineering
2866,19,Male,Junior,Science
2867,18,Other,Sophomore,Business
2868,23,Male,Junior,Science
2869,18,Male,Sophomore,Arts
2870,20,Female,Freshman,Arts
2871,19,Other,Freshman,Business
2872,22,Male,Freshman,Engineering
2873,22,Male,Senior,Arts
2874,22,Female,Senior,Arts
2875,20,Female,Senior,Engineering
2876,23,Female,Sophomore,Business
2877,19,Other,Senior,Engineering
2878,19,Female,Senior,Science
2879,18,Male,Senior,Science
2880,23,Male,Junior,Arts
2881,21,Other,Sophomore,Science
2882,19,Female,Freshman,Engineering
2883,22,Other,Freshman,Science
2884,22,Other,Senior,Arts
2885,21,Other,Senior,Science
2886,21,Other,Freshman,Engineering
2887,18,Female,Sophomore,Arts
2888,18,Other,Sophomore,Business
2889,24,Other,Junior,Arts
2890,20,Other,Freshman,Business
2891,23,Male,Senior,Business
2892,24,Female,Senior,Business
2893,22,Other,Senior,Science
2894,20,Male,Freshman,Business
2895,22,Female,Sophomore,Business
2896,20,Other,Sophomore,Arts
2897,18,Female,Freshman,Engineering
2898,19,Female,Sophomore,Arts
2899,23,Female,Senior,Arts
2900,24,Other,Senior,Engineering
2901,21,Other,Junior,Engineering
2902,22,Female,Freshman,Engineering
2903,23,Male,Senior,Arts
2904,18,Female,Sophomore,Business
2905,24,Other,Freshman,Science
2906,18,Other,Junior,Engineering
2907,18,Other,Junior,Business
2908,20,Other,Freshman,Arts
2909,23,Female,Sophomore,Business
2910,21,Male,Freshman,Science
2911,24,Female,Freshman,Engineering
2912,18,Other,Sophomore,Engineering
2913,20,Female,Freshman,Arts
2914,24,Male,Freshman,Science
2915,18,Male,Senior,Business
2916,20,Female,Junior,Science
2917,23,Male,Junior,Engineering
2918,19,Female,Sophomore,Science
2919,20,Female,Junior,Science
2920,22,Male,Sophomore,Arts
2921,21,Other,Sophomore,Arts
2922,20,Female,Sophomore,Engineering
2923,21,Male,Freshman,Engineering
2924,20,Female,Junior,Arts
2925,21,Male,Senior,Engineering
2926,23,Male,Senior,Science
2927,19,Female,Senior,Science
2928,22,Female,Senior,Engineering
2929,22,Female,Senior,Arts
2930,22,Other,Sophomore,Business
2931,24,Other,Senior,Science
2932,24,Female,Sophomore,Business
2933,20,Male,Freshman,Engineering
2934,24,Female,Senior,Business
2935,22,Male,Junior,Business
2936,18,Male,Junior,Engineering
2937,18,Female,Junior,Arts
2938,24,Female,Senior,Business
2939,24,Female,Senior,Science
2940,22,Female,Junior,Engineering
2941,23,Other,Junior,Business
2942,22,Female,Senior,Business
2943,20,Female,Junior,Arts
2944,24,Male,Freshman,Science
2945,22,Other,Senior,Science
2946,21,Male,Senior,Business
2947,23,Male,Senior,Engineering
2948,19,Male,Freshman,Business
2949,20,Female,Freshman,Arts
2950,20,Other,Junior,Engineering
2951,24,Male,Junior,Science
2952,18,Male,Junior,Science
2953,20,Other,Freshman,Arts
2954,20,Male,Junior,Science
2955,24,Female,Junior,Engineering
2956,19,Male,Junior,Business
2957,23,Female,Sophomore,Business
2958,21,Other,Sophomore,Engineering
2959,24,Female,Junior,Arts
2960,19,Other,Freshman,Engineering
2961,23,Other,Junior,Science
2962,23,Female,Freshman,Engineering
2963,23,Male,Sophomore,Arts
2964,21,Male,Sophomore,Science
2965,18,Male,Junior,Engineering
2966,23,Male,Sophomore,Arts
2967,19,Male,Junior,Business
2968,19,Female,Junior,Business
2969,19,Other,Freshman,Engineering
2970,22,Male,Freshman,Science
2971,22,Other,Sophomore,Business
2972,24,Male,Sophomore,Arts
2973,23,Male,Senior,Business
2974,19,Male,Junior,Arts
2975,20,Female,Junior,Arts
2976,18,Other,Sophomore,Engineering
2977,20,Female,Freshman,Arts
2978,18,Other,Freshman,Arts
2979,24,Male,Sophomore,Science
2980,24,Male,Sophomore,Business
2981,23,Male,Sophomore,Engineering
2982,24,Female,Senior,Engineering
2983,18,Other,Sophomore,Engineering
2984,22,Other,Sophomore,Business
2985,24,Other,Junior,Arts
2986,18,Female,Senior,Engineering
2987,24,Other,Sophomore,Engineering
2988,19,Other,Junior,Arts
2989,19,Female,Sophomore,Arts
2990,23,Female,Junior,Business
2991,23,Other,Sophomore,Business
2992,24,Other,Junior,Science
2993,18,Female,Freshman,Arts
2994,24,Female,Senior,Arts
2995,22,Female,Junior,Arts
2996,20,Female,Freshman,Business
2997,22,Female,Freshman,Business
2998,22,Female,Sophomore,Business
2999,20,Male,Junior,Arts
3000,19,Other,Sophomore,Science
3001,24,Other,Sophomore,Arts
3002,23,Other,Sophomore,Arts
3003,24,Female,Sophomore,Science
3004,21,Male,Freshman,Science
3005,22,Other,Freshman,Arts
3006,19,Male,Junior,Arts
3007,18,Male,Freshman,Engineering
3008,22,Female,Junior,Business
3009,22,Other,Senior,Arts
3010,24,Male,Senior,Science
3011,18,Female,Freshman,Arts
3012,21,Other,Senior,Business
3013,21,Female,Sophomore,Science
3014,20,Male,Freshman,Engineering
3015,23,Other,Senior,Engineering
3016,18,Other,Junior,Engineering
3017,19,Other,Sophomore,Engineering
3018,19,Other,Senior,Business
3019,21,Other,Senior,Engineering
3020,20,Female,Junior,Science
3021,23,Other,Sophomore,Science
3022,20,Female,Junior,Science
3023,24,Other,Junior,Science
3024,19,Male,Sophomore,Business
3025,23,Female,Junior,Arts
3026,23,Male,Sophomore,Engineering
3027,24,Female,Senior,Engineering
3028,20,Other,Freshman,Science
3029,23,Other,Senior,Science
3030,21,Female,Junior,Engineering
3031,21,Other,Senior,Business
3032,20,Female,Senior,Engineering
3033,21,Female,Senior,Business
3034,23,Other,Sophomore,Arts
3035,24,Other,Junior,Arts
3036,21,Other,Sophomore,Arts
3037,20,Female,Freshman,Arts
3038,21,Male,Junior,Science
3039,18,Female,Sophomore,Science
3040,21,Female,Junior,Business
3041,22,Other,Senior,Business
3042,19,Other,Sophomore,Business
3043,18,Other,Sophomore,Business
3044,20,Male,Sophomore,Science
3045,19,Male,Senior,Science
3046,22,Female,Junior,Arts
3047,19,Female,Junior,Arts
3048,21,Female,Senior,Engineering
3049,19,Male,Junior,Science
3050,20,Male,Sophomore,Business
3051,21,Female,Sophomore,Business
3052,21,Female,Freshman,Science
3053,22,Other,Junior,Engineering
3054,24,Male,Freshman,Engineering
3055,23,Female,Freshman,Engineering
3056,19,Female,Junior,Arts
3057,23,Male,Junior,Arts
3058,22,Other,Senior,Arts
3059,24,Other,Sophomore,Science
3060,21,Male,Junior,Arts
3061,21,Female,Sophomore,Engineering
3062,24,Male,Freshman,Engineering
3063,22,Female,Freshman,Arts
3064,24,Male,Freshman,Arts
3065,21,Other,Senior,Business
3066,24,Female,Junior,Business
3067,23,Female,Sophomore,Science
3068,23,Other,Sophomore,Arts
3069,19,Other,Freshman,Science
3070,18,Other,Junior,Business
3071,23,Female,Freshman,Engineering
3072,24,Other,Sophomore,Science
3073,22,Other,Senior,Engineering
3074,20,Female,Sophomore,Science
3075,18,Other,Freshman,Arts
3076,20,Male,Senior,Arts
3077,21,Male,Sophomore,Engineering
3078,18,Male,Senior,Science
3079,21,Other,Freshman,Arts
3080,21,Female,Junior,Arts
3081,24,Other,Junior,Engineering
3082,23,Male,Junior,Engineering
3083,22,Other,Sophomore,Business
3084,24,Other,Senior,Business
3085,24,Female,Senior,Business
3086,20,Male,Junior,Arts
3087,24,Male,Senior,Science
3088,23,Male,Junior,Business
3089,19,Other,Senior,Business
3090,22,Male,Sophomore,Engineering
3091,22,Other,Senior,Arts
3092,20,Male,Senior,Arts
3093,22,Female,Sophomore,Arts
3094,20,Male,Senior,Business
3095,22,Male,Freshman,Arts
3096,18,Female,Freshman,Science
3097,20,Other,Junior,Engineering
3098,19,Male,Sophomore,Arts
3099,24,Male,Junior,Business
3100,23,Female,Sophomore,Arts
3101,22,Female,Sophomore,Arts
3102,23,Other,Freshman,Arts
3103,24,Female,Senior,Science
3104,18,Male,Junior,Business
3105,23,Male,Sophomore,Arts
3106,19,Other,Sophomore,Engineering
3107,24,Female,Sophomore,Engineering
3108,22,Other,Sophomore,Science
3109,22,Female,Junior,Business
3110,23,Male,Sophomore,Business
3111,23,Male,Junior,Science
3112,23,Other,Sophomore,Arts
3113,21,Female,Senior,Business
3114,22,Male,Freshman,Business
3115,19,Male,Sophomore,Business
3116,19,Female,Freshman,Engineering
3117,18,Other,Senior,Science
3118,21,Other,Senior,Engineering
3119,18,Other,Freshman,Science
3120,24,Other,Senior,Arts
3121,18,Other,Sophomore,Business
3122,22,Male,Senior,Arts
3123,24,Female,Sophomore,Arts
3124,18,Other,Sophomore,Business
3125,20,Male,Freshman,Engineering
3126,21,Other,Junior,Science
3127,22,Other,Sophomore,Science
3128,20,Male,Sophomore,Business
3129,19,Other,Senior,Business
3130,21,Female,Sophomore,Science
3131,19,Other,Freshman,Engineering
3132,23,Male,Sophomore,Business
3133,24,Female,Freshman,Arts
3134,19,Male,Freshman,Science
3135,22,Other,Senior,Engineering
3136,20,Female,Sophomore,Science
3137,21,Male,Freshman,Science
3138,22,Other,Freshman,Engineering
3139,18,Male,Senior,Engineering
3140,21,Other,Senior,Arts
3141,22,Female,Senior,Science
3142,21,Other,Freshman,Science
3143,21,Female,Sophomore,Science
3144,24,Male,Senior,Business
3145,22,Female,Junior,Engineering
3146,19,Male,Senior,Arts
3147,24,Other,Junior,Business
3148,19,Other,Senior,Engineering
3149,24,Female,Sophomore,Arts
3150,22,Other,Junior,Science
3151,21,Male,Sophomore,Arts
3152,19,Other,Junior,Arts
3153,20,Other,Sophomore,Engineering
3154,18,Male,Senior,Engineering
3155,18,Female,Sophomore,Arts
3156,20,Other,Sophomore,Engineering
3157,24,Other,Senior,Science
3158,20,Other,Sophomore,Engineering
3159,20,Other,Freshman,Business
3160,21,Other,Senior,Business
3161,19,Female,Freshman,Engineering
3162,20,Female,Senior,Business
3163,22,Male,Sophomore,Business
3164,23,Female,Junior,Arts
3165,18,Male,Sophomore,Business
3166,18,Female,Freshman,Engineering
3167,20,Male,Senior,Science
3168,19,Male,Junior,Science
3169,20,Other,Junior,Business
3170,22,Male,Freshman,Business
3171,20,Other,Sophomore,Arts
3172,21,Male,Freshman,Engineering
3173,24,Male,Sophomore,Arts
3174,24,Other,Freshman,Science
3175,24,Female,Sophomore,Science
3176,24,Female,Sophomore,Business
3177,20,Female,Sophomore,Arts
3178,21,Other,Junior,Science
3179,19,Other,Senior,Engineering
3180,24,Female,Junior,Business
3181,23,Other,Freshman,Engineering
3182,24,Other,Freshman,Science
3183,19,Female,Junior,Science
3184,22,Female,Junior,Arts
3185,19,Female,Sophomore,Science
3186,21,Female,Freshman,Business
3187,19,Female,Sophomore,Arts
3188,21,Female,Senior,Arts
3189,22,Other,Freshman,Engineering
3190,21,Other,Senior,Science
3191,20,Male,Sophomore,Science
3192,24,Other,Senior,Arts
3193,19,Male,Junior,Engineering
3194,24,Female,Junior,Arts
3195,24,Male,Sophomore,Engineering
3196,18,Female,Junior,Business
3197,24,Male,Senior,Business
3198,20,Other,Sophomore,Science
3199,23,Female,Sophomore,Science
3200,24,Female,Freshman,Business
3201,24,Other,Junior,Engineering
3202,21,Male,Senior,Business
3203,23,Other,Freshman,Engineering
3204,23,Other,Junior,Science
3205,23,Female,Senior,Science
3206,20,Female,Freshman,Science
3207,20,Male,Sophomore,Arts
3208,20,Other,Freshman,Arts
3209,24,Female,Sophomore,Business
3210,24,Female,Sophomore,Engineering
3211,20,Male,Sophomore,Science
3212,21,Male,Freshman,Business
3213,19,Male,Sophomore,Arts
3214,19,Other,Senior,Science
3215,20,Male,Junior,Business
3216,18,Other,Freshman,Arts
3217,19,Other,Junior,Engineering
3218,21,Other,Senior,Business
3219,24,Female,Freshman,Business
3220,21,Male,Senior,Engineering
3221,19,Other,Sophomore,Engineering
3222,21,Female,Senior,Engineering
3223,21,Other,Senior,Arts
3224,22,Male,Freshman,Business
3225,21,Male,Sophomore,Business
3226,19,Other,Senior,Science
3227,19,Male,Freshman,Engineering
3228,23,Female,Junior,Science
3229,23,Female,Sophomore,Science
3230,24,Male,Sophomore,Science
3231,18,Other,Sophomore,Engineering
3232,20,Other,Sophomore,Arts
3233,19,Other,Junior,Business
3234,21,Female,Sophomore,Engineering
3235,23,Male,Junior,Engineering
3236,23,Female,Sophomore,Engineering
3237,18,Male,Junior,Arts
3238,22,Male,Freshman,Business
3239,24,Female,Sophomore,Science
3240,23,Female,Freshman,Business
3241,18,Male,Senior,Business
3242,21,Other,Sophomore,Business
3243,19,Male,Junior,Business
3244,24,Female,Sophomore,Arts
3245,24,Male,Freshman,Science
3246,18,Male,Junior,Engineering
3247,24,Male,Junior,Arts
3248,21,Female,Freshman,Business
3249,22,Other,Freshman,Arts
3250,23,Other,Junior,Arts
3251,18,Other,Junior,Science
3252,21,Female,Freshman,Business
3253,20,Female,Senior,Science
3254,19,Other,Sophomore,Science
3255,21,Male,Freshman,Engineering
3256,20,Male,Senior,Engineering
3257,19,Female,Freshman,Arts
3258,23,Female,Sophomore,Science
3259,19,Male,Senior,Business
3260,19,Female,Sophomore,Arts
3261,20,Female,Senior,Science
3262,18,Male,Junior,Engineering
3263,23,Other,Sophomore,Arts
3264,20,Male,Freshman,Engineering
3265,24,Other,Junior,Science
3266,20,Other,Freshman,Science
3267,21,Other,Senior,Engineering
3268,21,Male,Sophomore,Business
3269,22,Female,Senior,Engineering
3270,20,Male,Senior,Engineering
3271,20,Male,Freshman,Business
3272,22,Female,Sophomore,Business
3273,20,Male,Junior,Business
3274,20,Female,Freshman,Science
3275,22,Female,Sophomore,Science
3276,22,Other,Sophomore,Science
3277,22,Female,Junior,Business
3278,19,Other,Freshman,Arts
3279,21,Other,Sophomore,Business
3280,22,Female,Junior,Science
3281,19,Female,Senior,Engineering
3282,23,Female,Freshman,Engineering
3283,21,Female,Freshman,Arts
3284,22,Female,Sophomore,Science
3285,23,Male,Junior,Science
3286,20,Female,Freshman,Engineering
3287,20,Other,Freshman,Engineering
3288,21,Male,Freshman,Business
3289,18,Female,Sophomore,Science
3290,21,Female,Junior,Business
3291,19,Other,Sophomore,Engineering
3292,20,Other,Senior,Arts
3293,23,Male,Sophomore,Business
3294,23,Male,Junior,Arts
3295,20,Female,Freshman,Engineering
3296,22,Male,Sophomore,Engineering
3297,19,Male,Senior,Science
3298,24,Female,Sophomore,Engineering
3299,18,Male,Senior,Arts
3300,19,Other,Senior,Engineering
3301,19,Female,Sophomore,Business
3302,19,Female,Senior,Engineering
3303,19,Female,Freshman,Arts
3304,18,Male,Junior,Engineering
3305,19,Female,Sophomore,Engineering
3306,24,Other,Freshman,Engineering
3307,24,Male,Junior,Business
3308,24,Other,Junior,Business
3309,18,Male,Freshman,Arts
3310,24,Other,Freshman,Engineering
3311,21,Female,Junior,Business
3312,23,Female,Freshman,Arts
3313,19,Male,Sophomore,Business
3314,24,Female,Junior,Arts
3315,22,Male,Sophomore,Engineering
3316,18,Female,Sophomore,Engineering
3317,23,Male,Junior,Science
3318,23,Male,Junior,Science
3319,24,Other,Junior,Science
3320,18,Female,Sophomore,Arts
3321,24,Other,Sophomore,Engineering
3322,23,Female,Sophomore,Science
3323,19,Female,Freshman,Science
3324,24,Female,Junior,Business
3325,22,Other,Freshman,Engineering
3326,23,Other,Freshman,Arts
3327,23,Other,Senior,Science
3328,22,Female,Freshman,Engineering
3329,19,Male,Freshman,Science
3330,22,Female,Junior,Science
3331,18,Female,Junior,Engineering
3332,23,Male,Senior,Science
3333,24,Female,Junior,Business
3334,19,Other,Freshman,Business
3335,19,Other,Junior,Business
3336,19,Other,Freshman,Business
3337,21,Other,Freshman,Engineering
3338,19,Male,Junior,Arts
3339,20,Other,Sophomore,Arts
3340,24,Female,Senior,Science
3341,20,Female,Sophomore,Science
3342,18,Other,Freshman,Business
3343,21,Male,Sophomore,Science
3344,24,Female,Sophomore,Engineering
3345,21,Male,Senior,Engineering
3346,22,Male,Sophomore,Business
3347,19,Other,Sophomore,Engineering
3348,20,Other,Sophomore,Science
3349,21,Female,Sophomore,Science
3350,20,Male,Sophomore,Science
3351,24,Male,Junior,Engineering
3352,24,Other,Sophomore,Arts
3353,20,Male,Freshman,Arts
3354,19,Female,Sophomore,Arts
3355,20,Other,Sophomore,Arts
3356,18,Male,Freshman,Science
3357,18,Male,Junior,Business
3358,21,Other,Senior,Business
3359,24,Other,Senior,Engineering
3360,21,Other,Freshman,Business
3361,22,Male,Freshman,Arts
3362,20,Other,Sophomore,Engineering
3363,21,Female,Junior,Business
3364,19,Male,Freshman,Arts
3365,21,Male,Junior,Engineering
3366,18,Other,Freshman,Engineering
3367,20,Male,Sophomore,Business
3368,18,Female,Sophomore,Engineering
3369,21,Female,Freshman,Arts
3370,24,Male,Senior,Arts
3371,21,Other,Junior,Arts
3372,18,Other,Freshman,Arts
3373,23,Female,Junior,Arts
3374,22,Male,Junior,Business
3375,22,Male,Junior,Engineering
3376,21,Female,Senior,Arts
3377,22,Female,Freshman,Arts
3378,18,Female,Senior,Engineering
3379,20,Male,Freshman,Business
3380,21,Female,Freshman,Science
3381,19,Female,Sophomore,Business
3382,23,Other,Freshman,Science
3383,22,Female,Freshman,Engineering
3384,22,Male,Sophomore,Science
3385,19,Male,Junior,Arts
3386,23,Male,Senior,Engineering
3387,19,Female,Sophomore,Science
3388,23,Male,Senior,Engineering
3389,18,Male,Senior,Arts
3390,23,Female,Senior,Engineering
3391,18,Female,Junior,Science
3392,22,Other,Senior,Business
3393,23,Other,Freshman,Science
3394,20,Male,Freshman,Engineering
3395,18,Male,Sophomore,Engineering
3396,23,Female,Freshman,Engineering
3397,18,Male,Sophomore,Engineering
3398,24,Other,Freshman,Business
3399,21,Female,Junior,Engineering
3400,23,Other,Freshman,Business
3401,21,Male,Freshman,Science
3402,18,Other,Freshman,Science
3403,20,Male,Senior,Engineering
3404,24,Male,Sophomore,Science
3405,22,Other,Sophomore,Engineering
3406,19,Female,Sophomore,Engineering
3407,23,Female,Freshman,Engineering
3408,18,Female,Freshman,Science
3409,20,Female,Senior,Arts
3410,24,Female,Senior,Arts
3411,20,Other,Sophomore,Arts
3412,20,Female,Freshman,Engineering
3413,18,Female,Junior,Arts
3414,24,Other,Senior,Science
3415,18,Other,Sophomore,Science
3416,23,Female,Junior,Science
3417,23,Male,Senior,Engineering
3418,20,Female,Freshman,Arts
3419,20,Female,Junior,Business
3420,24,Other,Junior,Business
3421,23,Other,Sophomore,Engineering
3422,18,Male,Senior,Science
3423,22,Male,Senior,Business
3424,18,Other,Freshman,Business
3425,21,Male,Senior,Business
3426,20,Male,Junior,Science
3427,22,Female,Freshman,Arts
3428,24,Other,Junior,Business
3429,19,Male,Freshman,Engineering
3430,18,Female,Freshman,Science
3431,20,Female,Senior,Business
3432,18,Other,Senior,Science
3433,19,Other,Freshman,Business
3434,18,Other,Freshman,Science
3435,22,Male,Junior,Engineering
3436,19,Male,Senior,Engineering
3437,21,Other,Sophomore,Arts
3438,24,Female,Freshman,Arts
3439,21,Female,Junior,Science
3440,24,Other,Junior,Business
3441,20,Male,Junior,Arts
3442,21,Other,Senior,Arts
3443,18,Other,Sophomore,Science
3444,22,Male,Junior,Arts
3445,21,Female,Sophomore,Engineering
